Country,Position,Position-Other,Field,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,How-Many-Workshops,How-Long-Ago,Content,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Behaviors-Adopted,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Programming-Usage-Before-Workshop,Programming-Usage-Since-Workshop,Change-In-Confidence,How-Tools-Learned-Help,Column34,Column35,Column36,Column37,Column38,Contributed-To-Writing,Skills-Advance-Career,Motivated-Seek-Knowledge,Made-Analyses-Reproducible,Received-Professional-Recognition,Improved Coding Practices,Improved-Research-Productivity,Gained-Confidence-With-Data,Carpentry-Involvement,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52,Activities,Column53,Column54,Column55,Column56,Column57,Column58,Recommended,Likely-To-Recommend
,Graduate Student,,Agricultural or Environmental Sciences,,,,Earth Sciences,,,,,,,,,1,More than 1 year ago,,Git,,,,Python,,,,Unix Shell,,,Improving data management and project organization.,,,,"Using programming languages like R or Python, or the command line to automate repetitive tasks.",Reusing code.,Using version control to manage code.,Using version control to collaborate online (in public or private repositories).,Sharing code or data publicly on places like GitHub or FigShare.,,Weekly.,Daily.,I'm more confident now.,They are improving my overall efficiency.,They are improving my ability to analyze data.,,,,,Yes.,Strongly agree,Strongly agree,Strongly agree,Neutral,Strongly agree,Strongly agree,Strongly agree,,,,,,,,,,,Participated in an online short course.,,,,,,Yes.,10
USA,Graduate Student,,,,,,,,,,Life Sciences,,,,,1,More than 1 year ago,Cloud Computing,Git,,,,,R,,,,I don't remember.,"Regex, more",Improving data management and project organization.,,"Using databases, scripts and queries to manage large data sets.",Transforming step-by-step workflows into scripts or functions.,"Using programming languages like R or Python, or the command line to automate repetitive tasks.",Reusing code.,,,,,Less than once per year.,Weekly.,I'm more confident now.,They are improving my overall efficiency.,They are improving my ability to analyze data.,They are improving my ability to manage data.,,,,Yes.,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,,,,,,,,,,,Used non-Carpentry self-guided material.,,No.,9
Switzerland,Graduate Student,,,,,,,,,,Life Sciences,,,,,1,0-6 months ago,,,,,OpenRefine,,R,Spreadsheets,SQL,,,,Improving data management and project organization.,Developing a data management and analysis plan.,"Using databases, scripts and queries to manage large data sets.",Transforming step-by-step workflows into scripts or functions.,"Using programming languages like R or Python, or the command line to automate repetitive tasks.",,,,,,Weekly.,Weekly.,I'm equally confident now.,They are improving my overall efficiency.,They are improving my ability to analyze data.,They are improving my ability to manage data.,,,,Not sure.,Neutral,Agree,Strongly agree,Neutral,Agree,Agree,Neutral,,,,,,,,,,,,,,,,,No.,7
South Africa,Graduate Student,,Agricultural or Environmental Sciences,,,,,,,,,,,,,1,More than 1 year ago,Cloud Computing,Git,,,,Python,,,,Unix Shell,,,,,"Using databases, scripts and queries to manage large data sets.",,,Reusing code.,,,,,Several times per year.,Daily.,I'm more confident now.,,They are improving my ability to analyze data.,,,,,Not sure.,Neutral,Disagree,Neutral,Neutral,Agree,Neutral,Agree,,,,,,,,,None,Participated in an in-person short course.,,,,,,,No.,5
UK,Graduate Student,,,,,,,,,,Life Sciences,,Physical Sciences,,,1,More than 1 year ago,,Git,,,,Python,,,,Unix Shell,,,Improving data management and project organization.,,,,"Using programming languages like R or Python, or the command line to automate repetitive tasks.",,,,Sharing code or data publicly on places like GitHub or FigShare.,,Weekly.,Daily.,I'm more confident now.,They are improving my overall efficiency.,,They are improving my ability to manage data.,,,,Not sure.,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,Faculty,,,,,,,,,,Life Sciences,,,,,2,6 months - 1 year ago,,,,,,,R,Spreadsheets,,Unix Shell,,,,,"Using databases, scripts and queries to manage large data sets.",,,Reusing code.,,,,,Less than once per year.,Weekly.,I'm more confident now.,,They are improving my ability to analyze data.,,,,,No.,Neutral,Strongly agree,Agree,Disagree,Agree,Agree,Agree,Subscribed to the newsletter.,,,,,,,,,,Participated in an online short course.,,,,Used non-Carpentry self-guided material.,,I don't remember.,8
UK,Academic Research Staff,,,,,,,,,,Life Sciences,,,,,1,More than 1 year ago,,Git,,Mercurial,,Python,,,,Unix Shell,,,Improving data management and project organization.,,"Using databases, scripts and queries to manage large data sets.",Transforming step-by-step workflows into scripts or functions.,,Reusing code.,Using version control to manage code.,,Sharing code or data publicly on places like GitHub or FigShare.,,Daily.,Daily.,I'm more confident now.,They are improving my overall efficiency.,They are improving my ability to analyze data.,They are improving my ability to manage data.,,,,Yes.,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,,,,,,,,,,,,,,,Used non-Carpentry self-guided material.,,Yes.,10
Canada,Graduate Student,,,,,,,,,,Life Sciences,,,,,2,0-6 months ago,,Git,,,,Python,R,,,,,,Improving data management and project organization.,Developing a data management and analysis plan.,,,"Using programming languages like R or Python, or the command line to automate repetitive tasks.",Reusing code.,Using version control to manage code.,,,,Several times per year.,Daily.,I'm more confident now.,They are improving my overall efficiency.,They are improving my ability to analyze data.,They are improving my ability to manage data.,,,,Yes.,Strongly agree,Strongly agree,Neutral,Agree,Agree,Agree,Strongly agree,,,,,,,,,,,,,,,Used non-Carpentry self-guided material.,,Yes.,10
,Academic Research Staff,,,,,,,,,,Life Sciences,,,,,1,More than 1 year ago,,Git,,,,,R,,,,,,,,,,"Using programming languages like R or Python, or the command line to automate repetitive tasks.",,Using version control to manage code.,,,,Daily.,Daily.,I'm equally confident now.,They are improving my overall efficiency.,,,,,,Yes.,Agree,Agree,Agree,Neutral,Neutral,Agree,Neutral,,,,,,,,,,,,,,,Used non-Carpentry self-guided material.,,Yes.,10
USA,Graduate Student,,,,,,,,,,,,Physical Sciences,,,1,More than 1 year ago,,,,,,Python,,,,Unix Shell,,,Improving data management and project organization.,,,,,,Using version control to manage code.,Using version control to collaborate online (in public or private repositories).,Sharing code or data publicly on places like GitHub or FigShare.,,Daily.,Daily.,I'm more confident now.,,They are improving my ability to analyze data.,,,,,No.,Agree,Strongly agree,Agree,Disagree,Agree,Agree,Agree,,,,,,,,,"None, but I would very much like to teach a session!",,,,,,,None,Yes.,9
UK,Postdoc,,,Biomedical/Health Sciences,,,,,,,Life Sciences,,Physical Sciences,,,1,More than 1 year ago,,Git,,,,Python,,,SQL,,,,,,,Transforming step-by-step workflows into scripts or functions.,"Using programming languages like R or Python, or the command line to automate repetitive tasks.",,,Using version control to collaborate online (in public or private repositories).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France,Academic Research Staff,,Agricultural or Environmental Sciences,,,,,,,,,,,,,1,6 months - 1 year ago,,,,,OpenRefine,,R,,SQL,,,,Improving data management and project organization.,Developing a data management and analysis plan.,"Using databases, scripts and queries to manage large data sets.",,,,,,,,Daily.,Daily.,I'm equally confident now.,,,,,,not using more as I did already use these,No.,Neutral,Agree,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,Participated in an in-person short course.,,,,,,,Yes.,7
Canada,Postdoc,,,,,,,,,,Life Sciences,,,,,2,More than 1 year ago,,Git,,,,Python,,,,Unix Shell,,,,,,,,,,,,I didn't change my behaviors (already did many of these),Daily.,Daily.,I'm equally confident now.,,,,,I am not using the tools I learned.,"I have not used Python yet, and I already knew the other tools covered in the course",No.,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,Postdoc,,,,,,,,,,Life Sciences,,,,,1,More than 1 year ago,,Git,,,,,R,,,,I don't remember.,,Improving data management and project organization.,,,,,,,,,,Daily.,Daily.,I'm equally confident now.,,,,,I am not using the tools I learned.,,No.,Strongly disagree,Neutral,Strongly disagree,Strongly disagree,Disagree,Strongly disagree,Neutral,,,,,,,,,,,,,,,,,Yes.,10
USA,Postdoc,,,,,,,,,,Life Sciences,,,Social Sciences,,1,More than 1 year ago,,Git,,,,Python,,,SQL,Unix Shell,,,Improving data management and project organization.,Developing a data management and analysis plan.,,Transforming step-by-step workflows into scripts or functions.,"Using programming languages like R or Python, or the command line to automate repetitive tasks.",Reusing code.,Using version control to manage code.,Using version control to collaborate online (in public or private repositories).,Sharing code or data publicly on places like GitHub or FigShare.,,Several times per year.,Weekly.,I'm more confident now.,They are improving my overall efficiency.,They are improving my ability to analyze data.,They are improving my ability to manage data.,,,,Not sure.,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Neutral,Agree,,,,,,,,,Joined the instructor mailing list ,,,,,,,,Yes.,10
UK,Graduate Student,PhD Student,,,,Computer Science,,,,,,Mathematics or Statistics,Physical Sciences,,,1,More than 1 year ago,,Git,,,,Python,,,,,,,,,"Using databases, scripts and queries to manage large data sets.",,,,Using version control to manage code.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,Undergraduate Student,,,,,Computer Science,,,,,,Mathematics or Statistics,,,,2,More than 1 year ago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,Postdoc,,,,,,,,,,Life Sciences,,,,,1,More than 1 year ago,,,,,,Python,,,,Unix Shell,,,,,,,"Using programming languages like R or Python, or the command line to automate repetitive tasks.",,,,,,Weekly.,Weekly.,I'm more confident now.,They are improving my overall efficiency.,They are improving my ability to analyze data.,They are improving my ability to manage data.,,,,Yes.,Agree,Agree,Neutral,Neutral,Agree,Agree,Agree,,,,,,,,,,,,,,,,,Yes.,10
Australia,Academic Research Staff,,,,,,Earth Sciences,,,,,,,,,1,More than 1 year ago,,,,,,,R,,,,,,,,,,,,,,,,Daily.,Daily.,I'm equally confident now.,,,,,I am not using the tools I learned.,,No.,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,,,,,,,,,,,,,,,,,No.,5
UK,Graduate Student,,,,,,,,,,,,Physical Sciences,,,1,More than 1 year ago,,Git,,,,Python,,,SQL,,,,Improving data management and project organization.,,"Using databases, scripts and queries to manage large data sets.",Transforming step-by-step workflows into scripts or functions.,,,Using version control to manage code.,,,,Weekly.,Daily.,I'm more confident now.,They are improving my overall efficiency.,,They are improving my ability to manage data.,,,,No.,Neutral,Agree,Agree,Disagree,Strongly agree,Agree,Neutral,,,,,,,,,,,,,,,Used non-Carpentry self-guided material.,,Yes.,10
The Netherlands,Graduate Student,PhD Student,,,,,Earth Sciences,,,,,,,,and meteorology,1,More than 1 year ago,Cloud Computing,Git,,,OpenRefine,Python,R,Spreadsheets,SQL,Unix Shell,,,Improving data management and project organization.,Developing a data management and analysis plan.,"Using databases, scripts and queries to manage large data sets.",Transforming step-by-step workflows into scripts or functions.,"Using programming languages like R or Python, or the command line to automate repetitive tasks.",Reusing code.,Using version control to manage code.,Using version control to collaborate online (in public or private repositories).,Sharing code or data publicly on places like GitHub or FigShare.,,Daily.,Daily.,I'm more confident now.,They are improving my overall efficiency.,,,,,,Not sure.,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Subscribed to the newsletter.,,,,,,,,,,,,,,Used non-Carpentry self-guided material.,,Yes.,7
UK,Graduate Student,,,,,Computer Science,,,,,,,,,,2,6 months - 1 year ago,,Git,,,,Python,,,,Unix Shell,,,,,,,"Using programming languages like R or Python, or the command line to automate repetitive tasks.",,Using version control to manage code.,,,,Daily.,Weekly.,I'm more confident now.,,,They are improving my ability to manage data.,,,,Yes.,Agree,Strongly agree,Agree,Agree,Agree,Agree,Strongly agree,Subscribed to the newsletter.,,Became a workshop helper.,,,Joined a mentoring group.,,,,,Participated in an online short course.,Participated in a Meetup.,,,,,Yes.,10
Norway,Other Academic Staff,Unemployed,,Biomedical/Health Sciences,,,,,,,,Mathematics or Statistics,,,,1,More than 1 year ago,,Git,,,,,,,,Unix Shell,,,,,,,,,Using version control to manage code.,,,,Daily.,Daily.,I'm more confident now.,,,They are improving my ability to manage data.,,,,Not sure.,Neutral,Agree,Agree,Neutral,Neutral,Agree,Neutral,Subscribed to the newsletter.,,,,,,,,"I was registered as a workshop helper, but i guess we did not have your workshops in Bergen since that time",Participated in an in-person short course.,Participated in an online short course.,Participated in a Meetup.,,,Used non-Carpentry self-guided material.,,Yes.,6
Sweden,Undergraduate Student,,,,,,,,Humanities,,,,,,,1,6 months - 1 year ago,,Git,,,,,,,,Unix Shell,,Fsl,,,,,,Reusing code.,,,,,Less than once per year.,Several times per year.,I'm more confident now.,,,,,,I recognize some script,No.,Agree,Agree,Disagree,Disagree,Neutral,Disagree,Agree,Subscribed to the newsletter.,,,,,,,,,,,,,,,,No.,6
Switzerland,Graduate Student,,Agricultural or Environmental Sciences,,,,,,,,,,,,,1,0-6 months ago,,,,,OpenRefine,,R,,SQL,,,,Improving data management and project organization.,,,,,,,,,,Weekly.,Weekly.,I'm equally confident now.,,,,The tools I learned have not helped me with my work.,,,No.,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,,,
Poland,Graduate Student,,,,,,Earth Sciences,,,,,,,,,1,More than 1 year ago,,Git,,,,Python,,,SQL,Unix Shell,,,,,,,"Using programming languages like R or Python, or the command line to automate repetitive tasks.",,Using version control to manage code.,,,,Several times per year.,Daily.,I'm equally confident now.,,They are improving my ability to analyze data.,They are improving my ability to manage data.,,,,Not sure.,Strongly agree,Agree,Agree,Neutral,Disagree,Disagree,Neutral,,,,Became a Carpentry instructor.,Joined a committee.,Joined a mentoring group.,,,,,,Participated in a Meetup.,,,,,Yes.,7
Australia,Graduate Student,,,,,,,,,,Life Sciences,,,,,1,More than 1 year ago,,Git,,,,Python,R,,,Unix Shell,,,Improving data management and project organization.,,,,"Using programming languages like R or Python, or the command line to automate repetitive tasks.",Reusing code.,Using version control to manage code.,,Sharing code or data publicly on places like GitHub or FigShare.,,Several times per year.,Weekly.,I'm more confident now.,They are improving my overall efficiency.,They are improving my ability to analyze data.,They are improving my ability to manage data.,,,,Yes.,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Subscribed to the newsletter.,,,,,,,,Participated in a COMBINE chat regarding carpentry workshop organisations,,Participated in an online short course.,Participated in a Meetup.,,,,,Yes.,8
UK,Academic Research Staff,,,Biomedical/Health Sciences,,,,,,,Life Sciences,,,,,1,More than 1 year ago,,Git,,,,,R,,,Unix Shell,I don't remember.,,Improving data management and project organization.,,"Using databases, scripts and queries to manage large data sets.",Transforming step-by-step workflows into scripts or functions.,,Reusing code.,Using version control to manage code.,,Sharing code or data publicly on places like GitHub or FigShare.,,Daily.,Daily.,I'm more confident now.,They are improving my overall efficiency.,They are improving my ability to analyze data.,They are improving my ability to manage data.,,,,Not sure.,,,,,,,,,,,,,,,,,,,,,,,,,
